unix,date,symbol,open,high,low,close
1693213200,28.08.23 09:00,ETH/USD,1641.1,1641.1,1622.5,1634
1693209600,28.08.23 08:00,ETH/USD,1640.2,1642.4,1638.1,1641.4
1693206000,28.08.23 07:00,ETH/USD,1642.1,1643.1,1638.2,1640.3
1693202400,28.08.23 06:00,ETH/USD,1641.6,1645.7,1640.7,1642
1693198800,28.08.23 05:00,ETH/USD,1649.5,1651.2,1635.6,1642.4
1693195200,28.08.23 04:00,ETH/USD,1649,1649.9,1647.9,1649.5
1693191600,28.08.23 03:00,ETH/USD,1649.7,1650.6,1648.7,1649
1693188000,28.08.23 02:00,ETH/USD,1648.2,1651.3,1647.9,1649.6
1693184400,28.08.23 01:00,ETH/USD,1650.8,1651.5,1647.7,1648.1
1693180800,28.08.23 00:00,ETH/USD,1657.5,1657.7,1648.9,1651.1
1693177200,27.08.23 23:00,ETH/USD,1656.5,1658.3,1655.5,1657.8
1693173600,27.08.23 22:00,ETH/USD,1652.9,1656.6,1651.7,1656.5
1693170000,27.08.23 21:00,ETH/USD,1653.5,1657.3,1650.1,1652.9
1693166400,27.08.23 20:00,ETH/USD,1655.1,1655.3,1652.5,1653.5
1693162800,27.08.23 19:00,ETH/USD,1654.1,1657.8,1653.8,1655.2
1693159200,27.08.23 18:00,ETH/USD,1651.1,1654.8,1650.3,1654.3
1693155600,27.08.23 17:00,ETH/USD,1658.9,1659.3,1650,1651.2
1693152000,27.08.23 16:00,ETH/USD,1654.4,1658.9,1654.1,1658.1
1693148400,27.08.23 15:00,ETH/USD,1657.6,1659.1,1653.9,1654.4
1693144800,27.08.23 14:00,ETH/USD,1651,1658.5,1651,1657.2
1693141200,27.08.23 13:00,ETH/USD,1650,1651.7,1648.8,1651
1693137600,27.08.23 12:00,ETH/USD,1648.7,1650.4,1648.4,1650.2
1693134000,27.08.23 11:00,ETH/USD,1649.9,1650.7,1648.4,1648.8
1693130400,27.08.23 10:00,ETH/USD,1649.9,1651.8,1649.9,1650.4
1693126800,27.08.23 09:00,ETH/USD,1650.4,1650.4,1647.6,1649.9
1693123200,27.08.23 08:00,ETH/USD,1647.7,1650.9,1647.1,1650.3
1693119600,27.08.23 07:00,ETH/USD,1649.2,1649.2,1648,1648
1693116000,27.08.23 06:00,ETH/USD,1651,1651.3,1647.7,1649.2
1693112400,27.08.23 05:00,ETH/USD,1651.6,1654,1650.7,1651
1693108800,27.08.23 04:00,ETH/USD,1646.5,1651.3,1646.5,1651.2
1693105200,27.08.23 03:00,ETH/USD,1645.8,1647,1645.8,1646.5
1693101600,27.08.23 02:00,ETH/USD,1648.9,1649.7,1645.5,1645.7
1693098000,27.08.23 01:00,ETH/USD,1647,1649.1,1645.8,1649.1
1693094400,27.08.23 00:00,ETH/USD,1646.3,1648.4,1645.9,1647.2
1693090800,26.08.23 23:00,ETH/USD,1647.8,1647.9,1644.4,1646.3
1693087200,26.08.23 22:00,ETH/USD,1648,1649.4,1647.1,1647.8
1693083600,26.08.23 21:00,ETH/USD,1646.7,1649.6,1646.2,1648.1
1693080000,26.08.23 20:00,ETH/USD,1645.6,1647.1,1645,1646.7
1693076400,26.08.23 19:00,ETH/USD,1645.1,1645.9,1643.3,1645.7
1693072800,26.08.23 18:00,ETH/USD,1645.4,1645.4,1643.6,1645.2
1693069200,26.08.23 17:00,ETH/USD,1647.3,1647.4,1643.4,1645.7
1693065600,26.08.23 16:00,ETH/USD,1650.8,1651.3,1646.2,1647.8
1693062000,26.08.23 15:00,ETH/USD,1651.2,1651.9,1649.8,1650.7
1693058400,26.08.23 14:00,ETH/USD,1649.6,1651.3,1648,1651.2
1693054800,26.08.23 13:00,ETH/USD,1649,1649.6,1648.1,1649.3
1693051200,26.08.23 12:00,ETH/USD,1649.4,1649.5,1646.2,1648.9
1693047600,26.08.23 11:00,ETH/USD,1649.2,1649.7,1648.7,1649.6
1693044000,26.08.23 10:00,ETH/USD,1648.3,1649.3,1647.8,1649.2
1693040400,26.08.23 09:00,ETH/USD,1648.8,1649.2,1646.7,1648.5
1693036800,26.08.23 08:00,ETH/USD,1651.8,1652.7,1646,1649.9
1693033200,26.08.23 07:00,ETH/USD,1652.7,1653.4,1652,1652
1693029600,26.08.23 06:00,ETH/USD,1651.7,1653,1650.3,1652.3
1693026000,26.08.23 05:00,ETH/USD,1652.4,1652.5,1650.7,1651.7
1693022400,26.08.23 04:00,ETH/USD,1653.7,1653.9,1651.4,1652.3
1693018800,26.08.23 03:00,ETH/USD,1653.9,1654.8,1652.5,1653.7
1693015200,26.08.23 02:00,ETH/USD,1651.5,1654.3,1651.1,1653.6
1693011600,26.08.23 01:00,ETH/USD,1651,1654.3,1651,1651.2
1693008000,26.08.23 00:00,ETH/USD,1652.9,1653.1,1651.1,1651.6
1693004400,25.08.23 23:00,ETH/USD,1653.6,1654.4,1652,1653
1693000800,25.08.23 22:00,ETH/USD,1650.4,1653.6,1648,1653.3
1692997200,25.08.23 21:00,ETH/USD,1648.2,1652.3,1646.8,1650.6
1692993600,25.08.23 20:00,ETH/USD,1645.1,1650.2,1644.6,1649.2
1692990000,25.08.23 19:00,ETH/USD,1654.2,1654.2,1643.2,1646
1692986400,25.08.23 18:00,ETH/USD,1640.7,1654.8,1640.1,1653.5
1692982800,25.08.23 17:00,ETH/USD,1643.1,1646.6,1634.9,1641.1
1692979200,25.08.23 16:00,ETH/USD,1645.1,1650.2,1640.5,1643.3
1692975600,25.08.23 15:00,ETH/USD,1637.9,1655.9,1634.5,1645.6
1692972000,25.08.23 14:00,ETH/USD,1653.5,1675.1,1636.6,1638.7
1692968400,25.08.23 13:00,ETH/USD,1654.6,1663.2,1653.6,1653.6
1692964800,25.08.23 12:00,ETH/USD,1654.5,1656.1,1653.7,1654.2
1692961200,25.08.23 11:00,ETH/USD,1652,1654.8,1651.9,1653.7
1692957600,25.08.23 10:00,ETH/USD,1652.6,1654.9,1651.6,1652
1692954000,25.08.23 09:00,ETH/USD,1653.9,1655.9,1652.1,1652.2
1692950400,25.08.23 08:00,ETH/USD,1650.8,1658,1650.8,1654.1
1692946800,25.08.23 07:00,ETH/USD,1650.6,1652.8,1649.2,1650.3
1692943200,25.08.23 06:00,ETH/USD,1652.4,1653.1,1648.6,1650.3
1692939600,25.08.23 05:00,ETH/USD,1648.6,1654.4,1647.4,1651.9
1692936000,25.08.23 04:00,ETH/USD,1655.3,1655.5,1648.3,1648.6
1692932400,25.08.23 03:00,ETH/USD,1658.3,1659.2,1646.3,1655
1692928800,25.08.23 02:00,ETH/USD,1660,1663.8,1657.6,1658.1
1692925200,25.08.23 01:00,ETH/USD,1656,1659.8,1653,1659.8
1692921600,25.08.23 00:00,ETH/USD,1660.9,1661.3,1655.4,1655.4
